RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION
4	FALSE	1260	38	1816	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	"At the beginning of the semester, I registered for courses, but I didn't take them."	.	.	.	0	0	0	.	0	0	0
4	FALSE	1173	39	914	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.	.	0	0	0	.	0	0	0
4	FALSE	1360	40	994	Up	.	Are the chairs new?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	4	s	.	.	.	correct	The kitchen chairs are wrapped 'cause I got them yesterday.	.	.	.	0	0	0	.	0	0	0
4	FALSE	1196	41	1226	Up	.	Do we go to the zoo every week?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	4	s	.	.	.	correct	"Every Sunday, I take my nephews to the zoo, but they∆re sad they can't touch the animals."	.	.	.	0	0	0	.	0	0	0
4	FALSE	1411	42	892	Down	.	Is the person stingy?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	"Every time I go on a vacation, I buy gifts for my family."	.	.	.	0	0	0	.	0	0	0
4	FALSE	1356	43	1431	Up	.	Is their roommate mostly healthy?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	4	s	.	.	.	correct	It∆s not true that my roommate is sick all the time.	.	.	.	0	0	0	.	0	0	0
4	FALSE	1169	44	736	Down	.	Are there fewer exotic pets?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	"Because people are getting more exotic pets, there's more work for specialist vets like Aaron."	.	.	.	0	0	0	.	0	0	0
4	FALSE	1277	45	1680	Down	.	Is their older brother going to Ithaca?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	My older brother is going to Italy at the end of school year.	.	.	.	0	0	0	.	0	0	0
4	FALSE	1196	46	658	Down	.	Is Richard in the football team?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	Richard couldn't get into the football team 'cause he didn't have the muscle mass for it.	.	.	.	0	0	0	.	0	0	0
4	FALSE	1275	47	907	Down	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	The school librarian decided to move to Serbia at the end of the school year.	.	.	.	0	0	0	.	0	0	0
4	FALSE	1185	48	846	Up	.	Are the printers faulty?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	4	s	.	.	.	correct	The office printers keep breaking every time I have a big meeting.	.	.	.	0	0	0	.	0	0	0
4	FALSE	1652	49	890	Down	n	Did this happen in the morning?	the other	17	9	the other	17	9	5	5	orgasm	43	6	11	e	Down	n	"When I got home the other night, I had an orgasm"	38	Eng	4	s	When I got home	When I got home	"When I got home the other night, I had an"	correct	"When I got home the other night, I had an orgasm on the couch."	14	taboo	255	255	255	255	0	425	0	1
4	FALSE	1266	50	967	Down	.	Are the names from the thirties becoming popular?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	"According to the census, many names from the twenties are becoming popular."	.	.	.	0	0	0	.	0	0	0
4	FALSE	1565	51	2835	Up	n	Did she get hurt last winter?	she	14	3	she	14	3	3	3	clitoris	27	8	6	e	Down	n	"Last summer, she hurt her clitoris"	8	Eng	4	s	"Last summer,"	"Last summer,"	"Last summer, she hurt her"	incorrect	"Last summer, she hurt her clitoris trying to get on a horse."	12	taboo	.	0	0	0	.	0	.	0
4	FALSE	1477	52	2117	Up	.	Did the children see the insect in the kitchen?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	4	s	.	.	.	correct	"Last night, my children saw a cockroach in the kitchen."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1081	1	2442	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	5	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1563	2	2048	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	5	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1262	3	1448	Down	.	Is their father carefree?	.	.	.	.	.	.	.	0	.	.	.	0	p	Down	n	.	0	Eng	5	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1173	4	3030	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	5	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1213	6	2061	Up	y	Was it close?	would	36	5	I would	34	7	8	9	orgy	58	4	14	e	Up	y	"If I didn∆t have homework to do, I would have gone to an orgy"	39	Eng	5	s	"If I didn∆t have homework to do, I"	"If I didn∆t have homework to do,"	"If I didn∆t have homework to do, I would have gone to an"	correct	"If I didn∆t have homework to do, I would have gone to an orgy that was next door."	18	taboo	341	341	341	341	0	341	0	1
5	FALSE	1237	7	2150	Up	.	Do students gain weight in college?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	It∆s confirmed that students gain weight during their freshman year in college.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1288	8	2985	Up	.	Can exchange students stay in Europe for a year?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	Exchange students can't stay in Europe for more than a year.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1084	9	1177	Up	.	Are the printers faulty?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	The office printers keep breaking every time I have a big meeting.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1102	10	1895	Down	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	The school librarian decided to move to Serbia at the end of the school year.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1033	11	1700	Up	.	Did Joe have to wait a lot at the hospital?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	"When Joe arrived at the hospital, there was a huge line of patients ahead of him."	.	.	.	0	0	0	.	0	0	0
5	FALSE	944	12	1311	Down	.	Does their grandpa sleep all day?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	My grandpa gets up early every morning to milk the cows in our red barn.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1069	13	1311	Down	.	Are there fewer exotic pets?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	"Because people are getting more exotic pets, there's more work for specialist vets like Aaron."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1008	14	1136	Up	.	Is Layla motivated?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	"Layla has all the qualities of a future astronaut, along with an unstoppable ambition."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1064	15	1365	Down	.	Are the names from the thirties becoming popular?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	"According to the census, many names from the twenties are becoming popular."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1062	16	2358	Down	n	Did this happen in the morning?	the other	17	9	the other	17	9	5	5	sandwich	42	8	11	e	Down	n	"When I got home the other night, I had a sandwich"	38	Eng	5	s	When I got home	When I got home	"When I got home the other night, I had a"	correct	"When I got home the other night, I had a sandwich on the couch."	14	neut	0	192	270	270	0	710	0	1
5	FALSE	1162	17	1700	Up	.	Is their roommate mostly healthy?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	It∆s not true that my roommate is sick all the time.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1110	18	1790	Up	.	Do we go to the zoo every week?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	"Every Sunday, I take my nephews to the zoo, but they∆re sad they can't touch the animals."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1132	19	2699	Down	.	Is their friend a maverick?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	"I always want to ride on the rollercoaster at country fairs, but my best friend is too scared."	.	.	.	0	0	0	.	0	0	0
5	FALSE	999	20	1621	Down	.	Was it the school principal that believes this?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	The guidance counselor believes that movies nowadays display a lot of violence.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1194	21	993	Down	n	Were they calm?	and	14	3	and	14	3	3	3	Asshole	28	7	5	e	Down	n	"They stopped and shouted: ""Asshole"	21	Eng	5	s	They stopped	They stopped	They stopped and shouted:	correct	"They stopped and shouted: ""Asshole, move out of the way"" ""."""	10	taboo	260	260	260	260	0	260	0	1
5	FALSE	1037	22	1067	Down	.	Was Scott's bike stolen?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	"Scott got stuck at the police today, 'cause someone stole his car yesterday."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1021	23	1370	Down	n	Is the product for the skin?	for	13	3	for	13	3	5	5	vagina	37	6	11	e	Up	y	I saw an ad for a new cream for the vagina	3	Eng	5	s	I saw an ad	I saw an ad	I saw an ad for a new cream for the	incorrect	I saw an ad for a new cream for the vagina so that it doesn't itch.	16	taboo	0	177	177	457	280	303	1	1
5	FALSE	950	24	2590	Up	n	Do children start talking about this very early?	start	6	5	start	6	5	2	2	politics	26	8	5	e	Up	y	Kids start talking about politics	20	Eng	5	s	Kids	Kids	Kids start talking about	correct	Kids start talking about politics very early these days.	9	neut	149	149	149	149	0	359	0	1
5	FALSE	971	25	2175	Down	.	Is their older brother going to Ithaca?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	My older brother is going to Italy at the end of school year.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1135	26	1919	Up	.	Did the children see the insect in the kitchen?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	"Last night, my children saw a cockroach in the kitchen."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1089	27	1824	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	"At the beginning of the semester, I registered for courses, but I didn't take them."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1006	28	2232	Down	n	Did somebody write on the wall next to the church?	somebody	11	8	somebody	11	8	3	3	whore	27	5	5	e	Down	n	"Last year somebody wrote ""whore"""	27	Eng	5	s	Last year	Last year	Last year somebody wrote	correct	"Last year somebody wrote ""whore"" on the wall next to the bank."	12	taboo	295	295	295	295	0	544	0	1
5	FALSE	1046	29	1175	Down	.	Are the neighbors happy about the casino?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	My neighbors are against the casino being built in our neighborhood.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1075	30	1473	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.	.	0	0	0	.	0	0	0
5	FALSE	961	31	1987	Up	.	Will their sister be in Florida for Christmas?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	"If I go to Orlando for Christmas, I can stop by your sister and give it to her."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1093	32	1188	Down	.	Is Richard in the football team?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	Richard couldn't get into the football team 'cause he didn't have the muscle mass for it.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1162	33	2209	Up	.	Is our team good at football?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	It's obvious that our school team will win the next football game.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1055	34	2285	Up	.	Is the oven economical?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	The landlord got us a new electric oven to help us save energy.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1229	35	1792	Up	n	Did the child say this?	said	11	4	said	11	4	3	3	pussy	16	5	4	e	Up	y	"The child said ""pussy"""	9	Eng	5	s	The child	The child	The child said	correct	"The child said ""pussy"" in front of everyone."	8	taboo	165	165	165	165	0	165	0	1
5	FALSE	1005	36	1042	Up	.	Was the nurse great at her job?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	The nurse deserves credit for saving the patient's life.	.	.	.	0	0	0	.	0	0	0
5	FALSE	999	37	1317	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	"Next spring, I'm going to Europe for a year, but I need to start preparing soon."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1097	38	1280	Up	n	Were they by the refrigerator?	talking	14	7	talking	14	7	4	4	government	28	10	6	e	Up	y	I heard them talking about government	26	Eng	5	s	I heard them	I heard them	I heard them talking about	correct	I heard them talking about government by the refrigerator.	9	neut	0	162	334	334	0	334	0	1
5	FALSE	1096	39	2659	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	"Don't lose the piece of paper on the kitchen table, it's a lottery ticket."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1019	40	1377	Down	y	Did they find it in a fountain?	found	27	5	they found	22	10	4	5	tooth	35	5	7	e	Down	n	"Earlier this summer, they found a tooth"	44	Eng	5	s	"Earlier this summer, they"	"Earlier this summer,"	"Earlier this summer, they found a"	correct	"Earlier this summer, they found a tooth in the showers at the waterpark."	13	neut	144	144	144	144	0	373	0	1
5	FALSE	1211	41	1482	Up	y	Was the person sore after work?	massaged	31	8	he massaged	28	11	7	8	butt	43	4	10	e	Up	y	"When I got back from work, he massaged my butt"	45	Eng	5	s	"When I got back from work, he"	"When I got back from work,"	"When I got back from work, he massaged my"	correct	"When I got back from work, he massaged my butt before we went to bed."	15	taboo	134	134	134	134	0	134	0	1
5	FALSE	1013	42	1504	Down	.	Does the speaker get up early?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	"I know a few bakers who have to be up at 4, so I consider myself lucky that I can wake up at 9."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1102	43	1134	Up	n	Did her baby hurt her?	bit	10	3	bit	10	3	3	3	finger	18	6	5	e	Up	y	Her baby bit her finger	14	Eng	5	s	Her baby	Her baby	Her baby bit her	correct	Her baby bit her finger and drew blood.	8	neut	231	231	231	487	256	231	1	1
5	FALSE	1024	44	2186	Up	n	Did a lot of them fall?	yesterday	25	9	yesterday	25	9	7	7	cans	47	4	11	e	Up	y	"When I was in the store yesterday, a bunch of cans"	32	Eng	5	s	When I was in the store	When I was in the store	"When I was in the store yesterday, a bunch of"	correct	"When I was in the store yesterday, a bunch of cans fell from a shelf."	15	neut	.	0	0	0	.	0	.	0
5	FALSE	1043	45	1707	Down	n	Has the mark been there for a week?	big	10	3	big	10	3	4	4	buttock	25	7	8	e	Down	n	I have a big mark on my buttock	15	Eng	5	s	I have a	I have a	I have a big mark on my	correct	I have a big mark on my buttock from yesterday's party.	11	taboo	175	175	175	175	0	630	0	1
5	FALSE	1139	46	1991	Up	n	Was the sale in a big store?	that	11	4	that	11	4	3	3	vibrators	25	9	6	e	Up	y	I noticed that they had vibrators	33	Eng	5	s	I noticed	I noticed	I noticed that they had	correct	I noticed that they had vibrators on sale in that big store.	12	taboo	264	264	264	264	0	264	0	1
5	FALSE	1071	47	1252	Down	n	Did she get hurt last winter?	she	14	3	she	14	3	3	3	thumb	27	5	6	e	Down	n	"Last summer, she hurt her thumb"	8	Eng	5	s	"Last summer,"	"Last summer,"	"Last summer, she hurt her"	correct	"Last summer, she hurt her thumb trying to get on a horse."	12	neut	282	282	282	282	0	285	0	1
5	FALSE	996	48	1379	Up	.	Are the chairs new?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	The kitchen chairs are wrapped 'cause I got them yesterday.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1045	49	1196	Down	.	Is the person stingy?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	"Every time I go on a vacation, I buy gifts for my family."	.	.	.	0	0	0	.	0	0	0
5	FALSE	1099	50	1764	Up	.	Does Katie want to go to the highschool reunion?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	5	s	.	.	.	correct	Katie is so happy that she will see all her highschool friends at the reunion.	.	.	.	0	0	0	.	0	0	0
5	FALSE	1095	51	1550	Down	n	Is this a problem in cities?	that	18	4	that	18	4	4	4	education	23	9	5	e	Down	n	I read somewhere that education	2	Eng	5	s	I read somewhere	I read somewhere	I read somewhere that	correct	I read somewhere that education is a big problem in small communities.	12	neut	367	367	367	367	0	632	0	1
5	FALSE	1029	52	1935	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.	.	0	0	0	.	0	0	0
5	FALSE	903	53	2200	Down	.	Do her parents criticize the person's mother?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	5	s	.	.	.	correct	"My mom doesn't like her aunt and uncle, 'cause they always criticize her when they come for a visit."	.	.	.	0	0	0	.	0	0	0
6	FALSE	595	1	2230	Down	.	Is their father carefree?	.	.	.	.	.	.	.	0	.	.	.	0	p	Down	n	.	0	Eng	6	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.	.	0	0	0	.	0	0	0
6	FALSE	592	2	3483	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	6	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.	.	0	0	0	.	0	0	0
6	FALSE	608	3	2189	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	6	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.	.	0	0	0	.	0	0	0
6	FALSE	579	4	1690	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	6	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.	.	0	0	0	.	0	0	0
6	FALSE	630	5	4599	Down	.	Is their roommate mostly healthy?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	incorrect	It∆s not true that my roommate is sick all the time.	.	.	.	0	0	0	.	0	0	0
6	FALSE	580	6	2464	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"Next spring, I'm going to Europe for a year, but I need to start preparing soon."	.	.	.	0	0	0	.	0	0	0
6	FALSE	576	7	3883	Down	.	Does their grandpa sleep all day?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My grandpa gets up early every morning to milk the cows in our red barn.	.	.	.	0	0	0	.	0	0	0
6	FALSE	605	8	2736	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"At the beginning of the semester, I registered for courses, but I didn't take them."	.	.	.	0	0	0	.	0	0	0
6	FALSE	586	9	1826	Up	n	Was the sale in a big store?	that	11	4	that	11	4	3	3	coffee pots	25	11	6	e	Up	y	I noticed that they had coffee pots	33	Eng	6	s	I noticed	I noticed	I noticed that they had	correct	I noticed that they had coffee pots on sale in that big store.	13	neut	230	230	230	230	0	230	0	1
6	FALSE	589	10	1863	Up	.	Was the nurse great at her job?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	The nurse deserves credit for saving the patient's life.	.	.	.	0	0	0	.	0	0	0
6	FALSE	590	11	1674	Down	.	Is Richard in the football team?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	Richard couldn't get into the football team 'cause he didn't have the muscle mass for it.	.	.	.	0	0	0	.	0	0	0
6	FALSE	613	12	2980	Up	.	Will their sister be in Florida for Christmas?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	"If I go to Orlando for Christmas, I can stop by your sister and give it to her."	.	.	.	0	0	0	.	0	0	0
6	FALSE	587	13	3665	Up	n	Did the child say this?	said	11	4	said	11	4	3	3	welcome	16	7	4	e	Up	y	The child said welcome	9	Eng	6	s	The child	The child	The child said	correct	"The child said ""welcome"" in front of everyone."	8	neut	212	212	212	212	0	212	0	1
6	FALSE	581	14	3782	Down	.	Is their friend a maverick?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"I always want to ride on the rollercoaster at country fairs, but my best friend is too scared."	.	.	.	0	0	0	.	0	0	0
6	FALSE	570	15	1683	Down	.	Are the neighbors happy about the casino?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	My neighbors are against the casino being built in our neighborhood.	.	.	.	0	0	0	.	0	0	0
6	FALSE	627	16	1728	Down	.	Does the speaker get up early?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"I know a few bakers who have to be up at 4, so I consider myself lucky that I can wake up at 9."	.	.	.	0	0	0	.	0	0	0
6	FALSE	573	17	1875	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	6	s	.	.	.	correct	"Don't lose the piece of paper on the kitchen table, it's a lottery ticket."	.	.	.	0	0	0	.	0	0	0
6	FALSE	586	18	2869	Up	n	Is the product for the skin?	for	13	3	for	13	3	5	5	scalp	37	5	11	e	Up	y	I saw an ad for a new cream for the scalp	3	Eng	6	s	I saw an ad	I saw an ad	I saw an ad for a new cream for the	correct	I saw an ad for a new cream for the scalp so that it doesn't itch.	16	neut	239	239	239	239	0	317	0	1
6	FALSE	591	19	2764	Up	.	Can exchange students stay in Europe for a year?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	Exchange students can't stay in Europe for more than a year.	.	.	.	0	0	0	.	0	0	0
6	FALSE	528	20	2037	Up	.	Did Joe have to wait a lot at the hospital?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	6	s	.	.	.	correct	"When Joe arrived at the hospital, there was a huge line of patients ahead of him."	.	.	.	0	0	0	.	0	0	0
