RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list.x	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION	list.y	Lang_order	DELE	MELICET	dominance	FIRST_FIXATION_DURATION_SC	TOTAL_DURATION_SC	GAZE_DURATION_SC	dominance_SC	dom_cat
4	FALSE	1276	22	624	Up	n	Did they go on a date?	that	15	4	that	15	4	4	4	belly	29	5	1	e	Up	y	I didnÆt know that he had a belly	43	Eng	4	s	I didnÆt know	I didnÆt know	I didnÆt know that he had a	correct	I didnÆt know that he had a belly that big until we went on a date.	16	neut	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1224	26	953	Up	n	Did this happen after the training?	was	16	3	was	16	3	3	3	stiff	25	5	1	e	Up	y	His girlfriend was very stiff	1	Eng	4	s	His girlfriend	His girlfriend	His girlfriend was very	correct	His girlfriend was very stiff after her usual workout in the morning.	12	neut	87	87	87	87	0	87	0	1	4	E2_SCS2	27	47	0.574468085	-0.264717997	-0.60868773	-0.405378004	-0.967222487	L
4	FALSE	1342	27	1165	Up	n	Did Maria's mom find it in Maria's private space?	found	13	5	found	13	5	3	3	cigarette	21	9	1	e	Up	y	Maria's mom found a cigarette	25	Eng	4	s	Maria's mom	Maria's mom	Maria's mom found a	correct	Maria's mom found a cigarette in her room.	8	neut	155	155	155	155	0	155	0	1	4	E2_SCS2	27	47	0.574468085	0.177095303	-0.434765532	-0.109271077	-0.967222487	L
4	FALSE	1300	28	611	Up	n	Were they by the refrigerator?	talking	14	7	talking	14	7	4	4	pornography	28	11	1	e	Up	y	I heard them talking about pornography	26	Eng	4	s	I heard them	I heard them	I heard them talking about	correct	I heard them talking about pornography by the refrigerator.	9	taboo	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1379	34	775	Down	n	Was he addicted for 5 years?	was	16	3	was	16	3	4	4	sugar	32	5	1	e	Down	n	"In college, he was addicted to sugar"	13	Eng	4	s	"In college, he"	"In college, he"	"In college, he was addicted to"	correct	"In college, he was addicted to sugar for three years."	10	neut	149	149	149	149	0	149	0	1	4	E2_SCS2	27	47	0.574468085	0.138111776	-0.450111608	-0.135398158	-0.967222487	L
4	FALSE	1229	37	5845	Up	n	Did a lot of them fall?	yesterday	25	9	yesterday	25	9	7	7	condoms	47	7	1	e	Up	y	"When I was in the store yesterday, a bunch of condoms"	32	Eng	4	s	When I was in the store	When I was in the store	"When I was in the store yesterday, a bunch of"	correct	"When I was in the store yesterday, a bunch of condoms fell from a shelf."	15	taboo	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1652	49	890	Down	n	Did this happen in the morning?	the other	17	9	the other	17	9	5	5	orgasm	43	6	1	e	Down	n	"When I got home the other night, I had an orgasm"	38	Eng	4	s	When I got home	When I got home	"When I got home the other night, I had an"	correct	"When I got home the other night, I had an orgasm on the couch."	14	taboo	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1565	51	2835	Up	n	Did she get hurt last winter?	she	14	3	she	14	3	3	3	clitoris	27	8	1	e	Down	n	"Last summer, she hurt her clitoris"	8	Eng	4	s	"Last summer,"	"Last summer,"	"Last summer, she hurt her"	incorrect	"Last summer, she hurt her clitoris trying to get on a horse."	12	taboo	14	14	14	14	0	14	0	1	4	E2_SCS2	27	47	0.574468085	-0.73901757	-0.795398326	-0.723257499	-0.967222487	L
4	FALSE	1075	27	1905	Down	n	¿Ocurrió esto después del gimnasio?	she	24	3	she	24	3	5	5	tampon	43	6	1	e	Down	n	"Después de la reunión, she leaned and her tampon"	28	CS	4	s	"Después de la reunión,"	"Después de la reunión,"	"Después de la reunión, she leaned and her"	correct	"Después de la reunión, she leaned and her tampon fell out of her bag."	14	taboo	0	159	440	440	0	440	0	1	4	E2_SCS2	27	47	0.574468085	0.20308432	0.294173093	1.13176531	-0.967222487	L
4	FALSE	961	29	1078	Up	n	¿Viajó mucho en sus veintes?	cuando	22	6	cuando	22	6	5	5	acróbata	44	8	1	e	Up	y	Mi amiga viajó mucho cuando trabajaba como acróbata	47	Spa	4	s	Mi amiga viajó mucho	Mi amiga viajó mucho	Mi amiga viajó mucho cuando trabajaba como	correct	Mi amiga viajó mucho cuando trabajaba como acróbata en sus veintes.	11	neut	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	959	31	2138	Up	n	¿Hubo muchos de ellos?	señaló	29	6	señaló	29	6	6	6	puertas	72	7	1	e	Up	y	El guía turístico del museo señaló cómo sus pinturas estaban llenas de puertas	5	Spa	4	s	El guía turístico del museo	El guía turístico del museo	El guía turístico del museo señaló cómo sus pinturas estaban llenas de	correct	El guía turístico del museo señaló cómo sus pinturas estaban llenas de puertas al comienzo de su carrera.	18	neut	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1028	33	3681	Up	n	¿Podría abotonarse la chaqueta?	era	29	3	era	29	3	6	6	chichis	60	7	1	e	Down	n	La chaqueta que ella compró era demasiado pequeña para sus chichis	42	Spa	4	s	La chaqueta que ella compró	La chaqueta que ella compró	La chaqueta que ella compró era demasiado pequeña para sus	incorrect	"La chaqueta que ella compró era demasiado pequeña para sus chichis, así que se la devolvió."	16	taboo	428	428	428	428	0	428	0	1	4	E2_SCS2	27	47	0.574468085	1.950845757	0.263480941	1.079511146	-0.967222487	L
4	FALSE	1146	38	938	Down	y	¿Lo estaban vendiendo?	saw	36	3	I saw	34	5	6	7	lubricant	66	9	1	e	Down	n	"Mientras caminaba por el campus, I saw that they were giving out lubricant"	40	CS	4	s	"Mientras caminaba por el campus, I"	"Mientras caminaba por el campus,"	"Mientras caminaba por el campus, I saw that they were giving out"	correct	"Mientras caminaba por el campus, I saw that they were giving out lubricant to students in the courtyard."	18	taboo	502	502	502	502	0	1272	0	1	4	E2_SCS2	27	47	0.574468085	2.431642584	2.422162343	1.401745155	-0.967222487	L
4	FALSE	1046	41	1131	Up	n	¿Tenía pecas?	that	18	4	that	18	4	5	5	balls	50	5	1	e	Up	y	Mi amigo me dijo that he has had freckles on his balls	10	CS	4	s	Mi amigo me dijo	Mi amigo me dijo	Mi amigo me dijo that he has had freckles on his	correct	Mi amigo me dijo that he has had freckles on his balls since he was a child.	17	taboo	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1152	42	3792	Up	n	¿Le dolieron después de trotar?	que	11	3	que	11	3	3	3	tetas	29	5	1	e	Up	y	Ella dijo que le dolían las tetas	18	Spa	4	s	Ella dijo	Ella dijo	Ella dijo que le dolían las	correct	Ella dijo que le dolían las tetas después de correr.	10	taboo	170	170	170	170	0	170	0	1	4	E2_SCS2	27	47	0.574468085	0.274554119	-0.396400341	-0.043953372	-0.967222487	L
4	FALSE	1124	44	6565	Down	n	¿Leyó el consejos en línea?	some	10	4	some	10	4	3	3	blowjobs	32	8	1	e	Up	y	He leído some advice on giving blowjobs	34	CS	4	s	He leído	He leído	He leído some advice on giving	incorrect	He leído some advice on giving blowjobs on the internet.	10	taboo	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1136	47	2727	Down	n	¿Estaba en una relación cuando la recibió?	dio	16	3	dio	16	3	5	5	sífilis	20	7	1	e	Up	y	Su ex novia le dio sífilis	30	Spa	4	s	Su ex novia le	Su ex novia le	Su ex novia le dio	incorrect	Su ex novia le dio sífilis en la universidad.	9	taboo	.	0	0	0	.	190	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.345246754	-0.78422069	-0.967222487	L
4	FALSE	1018	48	1840	Up	y	¿Estuvo cerca?	would	36	5	I would	34	7	7	8	circus	57	6	1	e	Up	y	"Si no tuviera tareas para hacer, I would have gone to a circus"	39	CS	4	s	"Si no tuviera tareas para hacer, I"	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer, I would have gone to a"	correct	"Si no tuviera tareas para hacer, I would have gone to a circus that was nearby."	16	neut	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1010	51	1488	Up	n	¿Vieron la película la semana pasada?	el fin	23	6	el fin	23	6	5	5	dinámica	51	8	1	e	Up	y	La película que vimos el fin de semana pasado fue dinámica	35	Spa	4	s	La película que vimos	La película que vimos	La película que vimos el fin de semana pasado fue	correct	La película que vimos el fin de semana pasado fue dinámica de principio a fin.	15	neut	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1138	52	2321	Down	n	¿Ha estado la marca allí durante una semana?	big	10	3	big	10	3	3	3	arm	25	3	1	e	Down	n	Tengo un big mark on my arm	15	CS	4	s	Tengo un	Tengo un	Tengo un big mark on my	correct	Tengo un big mark on my arm from yesterday's party.	10	neut	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1012	54	1216	Down	y	¿La persona vio la imagen en su computadora?	foto	13	4	una foto	9	8	3	4	culo	24	4	1	e	Down	n	Ayer vi una foto de un culo	12	Spa	4	s	Ayer vi una	Ayer vi	Ayer vi una foto de un	correct	Ayer vi una foto de un culo en el teléfono de mi primo.	13	taboo	0	224	405	405	0	405	0	1	4	E2_SCS2	27	47	0.574468085	0.625405857	0.204654315	0.979357332	-0.967222487	L
4	FALSE	1073	22	7203	Up	n	¿Se le impidió ir a un viaje de negocios?	said	9	4	said	9	4	3	3	diarrhea	19	8	1	e	Down	n	Su mamá said that diarrhea	22	CS	4	s	Su mamá	Su mamá	Su mamá said that	incorrect	Su mamá said that diarrhea prevented him from going to the trip.	12	taboo	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1194	23	1991	Down	n	¿Invitó a la persona por correo electrónico?	invitó	42	6	invitó	42	6	9	9	colega	55	6	1	e	Down	n	"Ayer por la noche, por mensaje de texto, invitó a ese colega"	41	Spa	4	s	"Ayer por la noche, por mensaje de texto,"	"Ayer por la noche, por mensaje de texto,"	"Ayer por la noche, por mensaje de texto, invitó a ese"	correct	"Ayer por la noche, por mensaje de texto, invitó a ese colega a su lugar a cenar."	17	neut	0	408	491	491	0	1539	0	1	4	E2_SCS2	27	47	0.574468085	1.820900669	3.10506274	1.353845505	-0.967222487	L
4	FALSE	1135	24	2205	Up	n	¿Hablaban las tías tomando café?	estaban	10	7	estaban	10	7	3	3	agricultura	37	11	1	e	Up	y	Mis tías estaban charlando sobre la agricultura	29	Spa	4	s	Mis tías	Mis tías	Mis tías estaban charlando sobre la	correct	Mis tías estaban charlando sobre la agricultura mientras tomaban el café ayer.	12	neut	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1090	66	1036	Down	n	¿Estaban tranquilos?	and	15	3	and	15	3	3	3	Dude	29	4	1	e	Down	n	"Se detuvieron and shouted: \Dude"""	21	CS	4	s	Se detuvieron	Se detuvieron	Se detuvieron and shouted:	correct	"Se detuvieron and shouted: \Dude, move out of the way\"" \"".\"""""	10	neut	349	349	349	349	0	583	0	1	4	E2_SCS2	27	47	0.574468085	1.437562658	0.659921246	0.735504569	-0.967222487	L
4	FALSE	863	67	1168	Up	n	¿Carlos dio la vuelta?	ella	30	4	ella	30	4	6	6	músculo	48	7	1	e	Up	y	"Cuando Carlos dio la vuelta, ella podía ver su músculo"	23	Spa	4	s	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta, ella podía ver su"	correct	"Cuando Carlos dio la vuelta, ella podía ver su músculo a través de su ropa."	15	neut	0	253	444	444	0	691	0	1	4	E2_SCS2	27	47	0.574468085	0.813826235	0.936150619	1.149183364	-0.967222487	L
4	FALSE	946	71	1562	Down	n	¿Estaba en el asiento del tren?	que	14	3	que	14	3	3	3	semen	24	5	1	e	Down	n	Podría jurar que había semen	24	Spa	4	s	Podría jurar	Podría jurar	Podría jurar que había	correct	Podría jurar que había semen en el asiento del autobús	10	taboo	186	186	186	186	0	715	0	1	4	E2_SCS2	27	47	0.574468085	0.378510189	0.997534925	0.025718846	-0.967222487	L
4	FALSE	1131	74	1601	Up	n	¿El hombre hizo esto en público?	showed	11	6	showed	11	6	3	3	dick	26	4	1	e	Up	y	Un hombre showed her his dick	16	CS	4	s	Un hombre	Un hombre	Un hombre showed her his	correct	Un hombre showed her his dick in the street.	9	taboo	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	901	76	7044	Up	n	¿Es el producto para la skin?	for	15	3	for	15	3	4	4	scalp	39	5	1	e	Up	y	Vi un anuncio for a new cream for the scalp	3	CS	4	s	Vi un anuncio	Vi un anuncio	Vi un anuncio for a new cream for the	correct	Vi un anuncio for a new cream for the scalp so that it doesn't itch.	15	neut	219	219	219	219	0	219	0	1	4	E2_SCS2	27	47	0.574468085	0.592919585	-0.271074051	0.169417796	-0.967222487	L
4	FALSE	946	77	1729	Down	n	¿Alguien escribió en la pared al lado de la iglesia?	somebody	15	8	somebody	15	8	4	4	boss	31	4	1	e	Down	n	"El año pasado somebody wrote \boss\"""""	27	CS	4	s	El año pasado	El año pasado	El año pasado somebody wrote	correct	"El año pasado somebody wrote \boss\"" on the wall next to the bank."""	13	neut	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1026	79	1277	Down	n	¿Estaban frente al cine?	había	19	5	había	19	5	5	5	perras	38	6	1	e	Down	n	Mi amigo dijo que había un montón de perras	36	Spa	4	s	Mi amigo dijo que	Mi amigo dijo que	Mi amigo dijo que había un montón de	correct	Mi amigo dijo que había un montón de perras delante del club anoche.	13	taboo	235	235	235	235	0	235	0	1	4	E2_SCS2	27	47	0.574468085	0.696875656	-0.230151181	0.239090014	-0.967222487	L
4	FALSE	926	80	3455	Up	y	¿Estaba la persona adolorida después del trabajo?	massaged	30	8	he massaged	27	11	5	6	calf	42	4	1	e	Up	y	"Cuando volví del trabajo, he massaged my calf"	45	CS	4	s	"Cuando volví del trabajo, he"	"Cuando volví del trabajo,"	"Cuando volví del trabajo, he massaged my"	correct	"Cuando volví del trabajo, he massaged my calf before we went to bed."	13	neut	0	75	291	291	0	291	0	1	4	E2_SCS2	27	47	0.574468085	-0.34268505	-0.086921135	0.482942778	-0.967222487	L
4	FALSE	1177	90	1329	Up	n	¿Dijo el niño esto?	said	9	4	said	9	4	3	3	welcome	15	7	1	e	Up	y	"El niño said \welcome\"""""	9	CS	4	s	El niño	El niño	El niño said	correct	"El niño said \welcome\"" in front of everyone"""	8	neut	162	162	162	162	0	162	0	1	4	E2_SCS2	27	47	0.574468085	0.222576083	-0.416861776	-0.078789481	-0.967222487	L
4	FALSE	1110	91	2308	Down	n	¿Olían así durante el festival de cine?	olían	12	5	olían	12	5	3	3	alcohol	20	7	1	e	Down	n	Las calles olían a alcohol	11	Spa	4	s	Las calles	Las calles	Las calles olían a	correct	Las calles olían a alcohol durante el festival de primavera.	10	neut	167	167	167	167	0	167	0	1	4	E2_SCS2	27	47	0.574468085	0.255062355	-0.404073379	-0.057016913	-0.967222487	L
4	FALSE	906	93	1715	Up	n	¿Estaba la venta en una tienda grande?	that	14	4	that	14	4	4	4	coffee pots	28	11	1	e	Up	y	Me di cuenta that they had coffee pots	33	CS	4	s	Me di cuenta	Me di cuenta	Me di cuenta that they had	correct	Me di cuenta that they had coffee pots on sale in that big store.	14	neut	.	0	0	0	.	0	.	0	4	E2_SCS2	27	47	0.574468085	-0.829979131	-0.831205837	-0.78422069	-0.967222487	L
4	FALSE	1083	96	1664	Up	y	¿Lo oí ayer?	heard	10	5	I heard	8	7	2	3	fart	18	4	1	e	Up	y	Anoche I heard a fart	4	CS	4	s	Anoche I	Anoche	Anoche I heard a	correct	Anoche I heard a fart from my neighbor's apartment.	9	taboo	491	491	491	491	0	491	0	1	4	E2_SCS2	27	47	0.574468085	2.360172785	0.424614742	1.353845505	-0.967222487	L
4	FALSE	1109	97	1169	Down	y	¿Era rico después de la universidad?	donated	31	7	he donated	28	10	5	6	sperm	39	5	1	e	Down	n	"Después de la universidad, he donated sperm"	46	CS	4	s	"Después de la universidad, he"	"Después de la universidad,"	"Después de la universidad, he donated"	correct	"Después de la universidad, he donated sperm to make some extra cash."	12	taboo	267	267	267	267	0	267	0	1	4	E2_SCS2	27	47	0.574468085	0.904787797	-0.148305441	0.378434451	-0.967222487	L
4	FALSE	982	63	1440	Down	n	¿Salió del coche?	y	20	1	y	20	1	4	4	chupapollas	40	11	1	e	Down	n	"Salió del edificio y comenzó a gritar \chupapollas\"""""	48	Spa	4	s	Salió del edificio	Salió del edificio	Salió del edificio y comenzó a gritar	correct	"Salió del edificio y comenzó a gritar \chupapollas' en medio de una calle concurrida."""	14	taboo	171	171	171	171	0	868	0	1	4	E2_SCS2	27	47	0.574468085	0.281051373	1.388859871	-0.039598858	-0.967222487	L
5	FALSE	1213	6	2061	Up	y	Was it close?	would	36	5	I would	34	7	8	9	orgy	58	4	1	e	Up	y	"If I didnÆt have homework to do, I would have gone to an orgy"	39	Eng	5	s	"If I didnÆt have homework to do, I"	"If I didnÆt have homework to do,"	"If I didnÆt have homework to do, I would have gone to an"	correct	"If I didnÆt have homework to do, I would have gone to an orgy that was next door."	18	taboo	150	150	150	150	0	150	0	1	5	E1_SCS1	30	47	0.638297872	0.14460903	-0.447553929	-0.131043645	-0.678854086	L
5	FALSE	1062	16	2358	Down	n	Did this happen in the morning?	the other	17	9	the other	17	9	5	5	sandwich	42	8	1	e	Down	n	"When I got home the other night, I had a sandwich"	38	Eng	5	s	When I got home	When I got home	"When I got home the other night, I had a"	correct	"When I got home the other night, I had a sandwich on the couch."	14	neut	149	149	149	149	0	149	0	1	5	E1_SCS1	30	47	0.638297872	0.138111776	-0.450111608	-0.135398158	-0.678854086	L
5	FALSE	1194	21	993	Down	n	Were they calm?	and	14	3	and	14	3	3	3	Asshole	28	7	1	e	Down	n	"They stopped and shouted: \Asshole"""	21	Eng	5	s	They stopped	They stopped	They stopped and shouted:	correct	"They stopped and shouted: \Asshole, move out of the way\"" \"".\"""""	10	taboo	.	0	0	0	.	0	.	0	5	E1_SCS1	30	47	0.638297872	-0.829979131	-0.831205837	-0.78422069	-0.678854086	L
5	FALSE	1021	23	1370	Down	n	Is the product for the skin?	for	13	3	for	13	3	5	5	vagina	37	6	1	e	Up	y	I saw an ad for a new cream for the vagina	3	Eng	5	s	I saw an ad	I saw an ad	I saw an ad for a new cream for the	incorrect	I saw an ad for a new cream for the vagina so that it doesn't itch.	16	taboo	.	0	0	0	.	0	.	0	5	E1_SCS1	30	47	0.638297872	-0.829979131	-0.831205837	-0.78422069	-0.678854086	L
5	FALSE	1006	28	2232	Down	n	Did somebody write on the wall next to the church?	somebody	11	8	somebody	11	8	3	3	whore	27	5	1	e	Down	n	"Last year somebody wrote \whore\"""""	27	Eng	5	s	Last year	Last year	Last year somebody wrote	correct	"Last year somebody wrote \whore\"" on the wall next to the bank."""	12	taboo	.	0	0	0	.	0	.	0	5	E1_SCS1	30	47	0.638297872	-0.829979131	-0.831205837	-0.78422069	-0.678854086	L
5	FALSE	1229	35	1792	Up	n	Did the child say this?	said	11	4	said	11	4	3	3	pussy	16	5	1	e	Up	y	"The child said \pussy\"""""	9	Eng	5	s	The child	The child	The child said	correct	"The child said \pussy\"" in front of everyone."""	8	taboo	139	139	139	139	0	139	0	1	5	E1_SCS1	30	47	0.638297872	0.073139232	-0.475688402	-0.178943295	-0.678854086	L
5	FALSE	950	24	2590	Up	n	Do children start talking about this very early?	start	6	5	start	6	5	2	2	politics	26	8	1	e	Up	y	Kids start talking about politics	20	Eng	5	s	Kids	Kids	Kids start talking about	correct	Kids start talking about politics very early these days.	9	neut	143	143	143	143	0	143	0	1	5	E1_SCS1	30	47	0.638297872	0.09912825	-0.465457685	-0.16152524	-0.678854086	L
5	FALSE	925	11	1852	Up	n	¿Viajó mucho en sus veintes?	when	22	4	when	22	4	5	5	hooker	43	6	1	e	Up	y	Mi amiga viajó mucho when she worked as a hooker	47	CS	5	s	Mi amiga viajó mucho	Mi amiga viajó mucho	Mi amiga viajó mucho when she worked as a	correct	Mi amiga viajó mucho when she worked as a hooker in her twenties.	13	taboo	0	151	918	918	0	918	0	1	5	E1_SCS1	30	47	0.638297872	0.151106285	1.51674384	3.213222827	-0.678854086	L
5	FALSE	905	15	2174	Up	n	¿Leyó sobre esto ayer?	leí	13	3	leí	13	3	3	3	espectáculo	26	11	1	e	Down	n	Esta mañana leí sobre un espectáculo	6	Spa	5	s	Esta mañana	Esta mañana	Esta mañana leí sobre un	incorrect	Esta mañana leí sobre un espectáculo que sucedió ayer en nuestro ciudad.	12	neut	149	149	149	149	0	349	0	1	5	E1_SCS1	30	47	0.638297872	0.138111776	0.061424269	-0.135398158	-0.678854086	L
