RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION	Lang_order	DELE	MELICET	dominance	FIRST_FIXATION_DURATION_SC	TOTAL_DURATION_SC	GAZE_DURATION_SC	dominance_SC	dom_cat	MeanTD	MeanGD	MeanFFD	sdTD	sdGD	sdFFD
4	FALSE	1652	49	890	Down	n	Did this happen in the morning?	the other	17	9	the other	17	9	5	5	orgasm	43	6	11	e	Down	n	"When I got home the other night, I had an orgasm"	38	Eng	4	s	When I got home	When I got home	"When I got home the other night, I had an"	correct	"When I got home the other night, I had an orgasm on the couch."	14	taboo	255	255	255	255	0	425	0	1	E2_SCS2	27	47	0.574468085	0.27951659	-0.130284963	-0.047467163	-1.10083482	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
4	FALSE	1379	34	775	Down	n	Was he addicted for 5 years?	was	16	3	was	16	3	4	4	sugar	32	5	7	e	Down	n	"In college, he was addicted to sugar"	13	Eng	4	s	"In college, he"	"In college, he"	"In college, he was addicted to"	correct	"In college, he was addicted to sugar for three years."	10	neut	443	443	443	443	0	645	0	1	E2_SCS2	27	47	0.574468085	1.5498476	0.393465524	0.811425982	-1.10083482	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
4	FALSE	1229	37	5845	Up	n	Did a lot of them fall?	yesterday	25	9	yesterday	25	9	7	7	condoms	47	7	11	e	Up	y	"When I was in the store yesterday, a bunch of condoms"	32	Eng	4	s	When I was in the store	When I was in the store	"When I was in the store yesterday, a bunch of"	correct	"When I was in the store yesterday, a bunch of condoms fell from a shelf."	15	taboo	302	302	302	302	0	302	0	1	E2_SCS2	27	47	0.574468085	0.597099342	-0.423109098	0.167256124	-1.10083482	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
4	FALSE	1010	51	1488	Up	n	¿Vieron la película la semana pasada?	el fin	23	6	el fin	23	6	5	5	dinámica	51	8	11	e	Up	y	La película que vimos el fin de semana pasado fue dinámica	35	Spa	4	s	La película que vimos	La película que vimos	La película que vimos el fin de semana pasado fue	correct	La película que vimos el fin de semana pasado fue dinámica de principio a fin.	15	neut	0	272	272	801	529	563	1	1	E2_SCS2	27	47	0.574468085	0.394386947	0.198249434	0.030198707	-1.10083482	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
4	FALSE	1138	52	2321	Down	n	¿Ha estado la marca allí durante una semana?	big	10	3	big	10	3	3	3	arm	25	3	7	e	Down	n	Tengo un big mark on my arm	15	CS	4	s	Tengo un	Tengo un	Tengo un big mark on my	correct	Tengo un big mark on my arm from yesterday's party.	10	neut	194	194	194	194	0	194	0	1	E2_SCS2	27	47	0.574468085	-0.132665281	-0.680222974	-0.326150577	-1.10083482	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
4	FALSE	1012	54	1216	Down	y	¿La persona vio la imagen en su computadora?	foto	13	4	una foto	9	8	3	4	culo	24	4	7	e	Down	n	Ayer vi una foto de un culo	12	Spa	4	s	Ayer vi una	Ayer vi	Ayer vi una foto de un	correct	Ayer vi una foto de un culo en el teléfono de mi primo.	13	taboo	.	0	0	0	.	207	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-0.649274081	-1.212455205	-1.10083482	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
4	FALSE	1565	51	2835	Up	n	Did she get hurt last winter?	she	14	3	she	14	3	3	3	clitoris	27	8	6	e	Down	n	"Last summer, she hurt her clitoris"	8	Eng	4	s	"Last summer,"	"Last summer,"	"Last summer, she hurt her"	incorrect	"Last summer, she hurt her clitoris trying to get on a horse."	12	taboo	.	0	0	0	.	0	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-1.142075675	-1.212455205	-1.10083482	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
4	FALSE	1146	38	938	Down	y	¿Lo estaban vendiendo?	saw	36	3	I saw	34	5	6	7	lubricant	66	9	13	e	Down	n	"Mientras caminaba por el campus, I saw that they were giving out lubricant"	40	CS	4	s	"Mientras caminaba por el campus, I"	"Mientras caminaba por el campus,"	"Mientras caminaba por el campus, I saw that they were giving out"	correct	"Mientras caminaba por el campus, I saw that they were giving out lubricant to students in the courtyard."	18	taboo	0	166	331	331	0	515	0	1	E2_SCS2	27	47	0.574468085	-0.321863516	0.0839766	0.29974496	-1.10083482	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
4	FALSE	1046	41	1131	Up	n	¿Tenía pecas?	that	18	4	that	18	4	5	5	balls	50	5	12	e	Up	y	Mi amigo me dijo that he has had freckles on his balls	10	CS	4	s	Mi amigo me dijo	Mi amigo me dijo	Mi amigo me dijo that he has had freckles on his	correct	Mi amigo me dijo that he has had freckles on his balls since he was a child.	17	taboo	172	172	172	172	0	350	0	1	E2_SCS2	27	47	0.574468085	-0.281321037	-0.308836265	-0.426659349	-1.10083482	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
4	FALSE	1152	42	3792	Up	n	¿Le dolieron después de trotar?	que	11	3	que	11	3	3	3	tetas	29	5	7	e	Up	y	Ella dijo que le dolían las tetas	18	Spa	4	s	Ella dijo	Ella dijo	Ella dijo que le dolían las	correct	Ella dijo que le dolían las tetas después de correr.	10	taboo	383	383	383	383	0	383	0	1	E2_SCS2	27	47	0.574468085	1.144422809	-0.230273692	0.537311149	-1.10083482	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
4	FALSE	1124	44	6565	Down	n	¿Leyó el consejos en línea?	some	10	4	some	10	4	3	3	blowjobs	32	8	7	e	Up	y	He leído some advice on giving blowjobs	34	CS	4	s	He leído	He leído	He leído some advice on giving	incorrect	He leído some advice on giving blowjobs on the internet.	10	taboo	189	189	189	189	0	189	0	1	E2_SCS2	27	47	0.574468085	-0.16645068	-0.692126394	-0.348993479	-1.10083482	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
4	FALSE	1136	47	2727	Down	n	¿Estaba en una relación cuando la recibió?	dio	16	3	dio	16	3	5	5	sífilis	20	7	6	e	Up	y	Su ex novia le dio sífilis	30	Spa	4	s	Su ex novia le	Su ex novia le	Su ex novia le dio	incorrect	Su ex novia le dio sífilis en la universidad.	9	taboo	228	228	228	228	0	236	0	1	E2_SCS2	27	47	0.574468085	0.097075434	-0.580234244	-0.170818838	-1.10083482	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
4	FALSE	1018	48	1840	Up	y	¿Estuvo cerca?	would	36	5	I would	34	7	7	8	circus	57	6	13	e	Up	y	"Si no tuviera tareas para hacer, I would have gone to a circus"	39	CS	4	s	"Si no tuviera tareas para hacer, I"	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer, I would have gone to a"	correct	"Si no tuviera tareas para hacer, I would have gone to a circus that was nearby."	16	neut	.	0	0	0	.	0	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-1.142075675	-1.212455205	-1.10083482	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
4	FALSE	1126	5	943	Down	y	Did they find it in a fountain?	found	27	5	they found	22	10	4	5	turd	35	4	7	e	Down	n	"Earlier this summer, they found a turd"	44	Eng	4	s	"Earlier this summer, they"	"Earlier this summer,"	"Earlier this summer, they found a"	correct	"Earlier this summer, they found a turd in the showers at the waterpark."	13	taboo	152	152	152	152	0	411	0	1	E2_SCS2	27	47	0.574468085	-0.416462634	-0.163614539	-0.51803096	-1.10083482	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
4	FALSE	1146	7	1156	Down	n	Did this happen when he returned from the lake?	from	18	4	from	18	4	4	4	hay	40	3	9	e	Down	n	"When he returned from the farm, he had hay"	7	Eng	4	s	When he returned	When he returned	"When he returned from the farm, he had"	correct	"When he returned from the farm, he had hay all over his pants."	13	neut	.	0	0	0	.	0	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-1.142075675	-1.212455205	-1.10083482	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
4	FALSE	1308	11	903	Down	n	Is this a problem in cities?	that	18	4	that	18	4	4	4	incest	23	6	5	e	Down	n	I read somewhere that incest	2	Eng	4	s	I read somewhere	I read somewhere	I read somewhere that	correct	I read somewhere that incest is a big problem in small communities.	12	taboo	.	0	0	0	.	293	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-0.444535255	-1.212455205	-1.10083482	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
4	FALSE	1265	12	990	Down	y	Did this happen in the street?	heard	13	5	I heard	11	7	3	4	letter	43	6	10	e	Down	n	Last week I heard that Angela gave Juan a letter	37	Eng	4	s	Last week I	Last week	Last week I heard that Angela gave Juan a	correct	Last week I heard that Angela gave Juan a letter in the park.	13	neut	.	0	0	0	.	304	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-0.41834773	-1.212455205	-1.10083482	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
4	FALSE	1380	13	1672	Up	n	Do children start talking about this very early?	start	6	5	start	6	5	2	2	sex	26	3	5	e	Up	y	Kids start talking about sex	20	Eng	4	s	Kids	Kids	Kids start talking about	correct	Kids start talking about sex very early these days.	9	taboo	.	0	0	0	.	0	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-1.142075675	-1.212455205	-1.10083482	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
4	FALSE	1314	14	843	Up	n	Did the person see it on the cupboard?	we	15	2	we	15	2	4	4	quarter	45	7	11	e	Down	n	"In the hostel we were staying at, I found a quarter"	19	Eng	4	s	In the hostel	In the hostel	"In the hostel we were staying at, I found a"	incorrect	"In the hostel we were staying at, I found a quarter on the bed sheet."	15	neut	247	247	247	247	0	247	0	1	E2_SCS2	27	47	0.574468085	0.225459951	-0.55404672	-0.084015807	-1.10083482	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
4	FALSE	1293	16	757	Down	n	Did they examine them at the doctor's office?	they	18	4	they	18	4	4	4	teeth	36	5	7	e	Down	n	"Today at school, they examined the teeth"	31	Eng	4	s	"Today at school,"	"Today at school,"	"Today at school, they examined the"	correct	"Today at school, they examined the teeth of the children at the annual health checkup."	15	neut	.	0	0	0	.	0	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-1.142075675	-1.212455205	-1.10083482	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
4	FALSE	1373	17	793	Up	n	Did her baby hurt her?	bit	10	3	bit	10	3	3	3	nipple	18	6	5	e	Up	y	Her baby bit her nipple	14	Eng	4	s	Her baby	Her baby	Her baby bit her	correct	Her baby bit her nipple and drew blood.	8	taboo	0	153	153	678	525	287	1	1	E2_SCS2	27	47	0.574468085	-0.409705554	-0.458819359	-0.513462379	-1.10083482	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
4	FALSE	1276	22	624	Up	n	Did they go on a date?	that	15	4	that	15	4	4	4	belly	29	5	8	e	Up	y	I didnÆt know that he had a belly	43	Eng	4	s	I didnÆt know	I didnÆt know	I didnÆt know that he had a	correct	I didnÆt know that he had a belly that big until we went on a date.	16	neut	.	0	0	0	.	86	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-0.937336849	-1.212455205	-1.10083482	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
4	FALSE	1224	26	953	Up	n	Did this happen after the training?	was	16	3	was	16	3	3	3	stiff	25	5	5	e	Up	y	His girlfriend was very stiff	1	Eng	4	s	His girlfriend	His girlfriend	His girlfriend was very	correct	His girlfriend was very stiff after her usual workout in the morning.	12	neut	.	0	0	0	.	0	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-1.142075675	-1.212455205	-1.10083482	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
4	FALSE	1342	27	1165	Up	n	Did Maria's mom find it in Maria's private space?	found	13	5	found	13	5	3	3	cigarette	21	9	5	e	Up	y	Maria's mom found a cigarette	25	Eng	4	s	Maria's mom	Maria's mom	Maria's mom found a	correct	Maria's mom found a cigarette in her room.	8	neut	169	169	169	169	0	169	0	1	E2_SCS2	27	47	0.574468085	-0.301592277	-0.739740074	-0.440365091	-1.10083482	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
4	FALSE	1300	28	611	Up	n	Were they by the refrigerator?	talking	14	7	talking	14	7	4	4	pornography	28	11	6	e	Up	y	I heard them talking about pornography	26	Eng	4	s	I heard them	I heard them	I heard them talking about	correct	I heard them talking about pornography by the refrigerator.	9	taboo	0	158	326	326	0	326	0	1	E2_SCS2	27	47	0.574468085	-0.375920155	-0.365972682	0.276902057	-1.10083482	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
4	FALSE	1098	10	1749	Up	n	¿Leyó sobre esto ayer?	leí	13	3	leí	13	3	3	3	violación	27	9	6	e	Down	n	Esta mañana leí sobre una violación	6	Spa	4	s	Esta mañana	Esta mañana	Esta mañana leí sobre una	incorrect	Esta mañana leí sobre una violación que sucedió ayer en nuestro ciudad.	12	taboo	0	294	294	882	588	922	1	1	E2_SCS2	27	47	0.574468085	0.543042704	1.052915001	0.130707479	-1.10083482	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
4	FALSE	1170	16	1658	Up	n	¿Tuvo un trastorno compulsivo?	lavó	16	4	lavó	16	4	4	4	cara	24	4	6	e	Up	y	Mi mejor amigo lavó su cara	17	Spa	4	s	Mi mejor amigo	Mi mejor amigo	Mi mejor amigo lavó su	correct	Mi mejor amigo lavó su cara compulsivamente en la universidad.	10	neut	328	328	328	328	0	571	0	1	E2_SCS2	27	47	0.574468085	0.772783418	0.217294906	0.286039218	-1.10083482	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
4	FALSE	1073	22	7203	Up	n	¿Se le impidió ir a un viaje de negocios?	said	9	4	said	9	4	3	3	diarrhea	19	8	5	e	Down	n	Su mamá said that diarrhea	22	CS	4	s	Su mamá	Su mamá	Su mamá said that	incorrect	Su mamá said that diarrhea prevented him from going to the trip.	12	taboo	244	244	244	244	0	454	0	1	E2_SCS2	27	47	0.574468085	0.205188711	-0.061245126	-0.097721549	-1.10083482	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
4	FALSE	1194	23	1991	Down	n	¿Invitó a la persona por correo electrónico?	invitó	42	6	invitó	42	6	9	9	colega	55	6	12	e	Down	n	"Ayer por la noche, por mensaje de texto, invitó a ese colega"	41	Spa	4	s	"Ayer por la noche, por mensaje de texto,"	"Ayer por la noche, por mensaje de texto,"	"Ayer por la noche, por mensaje de texto, invitó a ese"	correct	"Ayer por la noche, por mensaje de texto, invitó a ese colega a su lugar a cenar."	17	neut	.	0	0	0	.	1034	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	1.319551612	-1.212455205	-1.10083482	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
4	FALSE	1135	24	2205	Up	n	¿Hablaban las tías tomando café?	estaban	10	7	estaban	10	7	3	3	agricultura	37	11	7	e	Up	y	Mis tías estaban charlando sobre la agricultura	29	Spa	4	s	Mis tías	Mis tías	Mis tías estaban charlando sobre la	correct	Mis tías estaban charlando sobre la agricultura mientras tomaban el café ayer.	12	neut	138	138	138	138	0	443	0	1	E2_SCS2	27	47	0.574468085	-0.511061752	-0.08743265	-0.581991088	-1.10083482	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
4	FALSE	1075	27	1905	Down	n	¿Ocurrió esto después del gimnasio?	she	24	3	she	24	3	5	5	tampon	43	6	9	e	Down	n	"Después de la reunión, she leaned and her tampon"	28	CS	4	s	"Después de la reunión,"	"Después de la reunión,"	"Después de la reunión, she leaned and her"	correct	"Después de la reunión, she leaned and her tampon fell out of her bag."	14	taboo	.	0	0	0	.	142	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-0.804018543	-1.212455205	-1.10083482	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
4	FALSE	961	29	1078	Up	n	¿Viajó mucho en sus veintes?	cuando	22	6	cuando	22	6	5	5	acróbata	44	8	8	e	Up	y	Mi amiga viajó mucho cuando trabajaba como acróbata	47	Spa	4	s	Mi amiga viajó mucho	Mi amiga viajó mucho	Mi amiga viajó mucho cuando trabajaba como	correct	Mi amiga viajó mucho cuando trabajaba como acróbata en sus veintes.	11	neut	231	231	231	231	0	493	0	1	E2_SCS2	27	47	0.574468085	0.117346674	0.031601552	-0.157113096	-1.10083482	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
4	FALSE	959	31	2138	Up	n	¿Hubo muchos de ellos?	señaló	29	6	señaló	29	6	6	6	puertas	72	7	13	e	Up	y	El guía turístico del museo señaló cómo sus pinturas estaban llenas de puertas	5	Spa	4	s	El guía turístico del museo	El guía turístico del museo	El guía turístico del museo señaló cómo sus pinturas estaban llenas de	correct	El guía turístico del museo señaló cómo sus pinturas estaban llenas de puertas al comienzo de su carrera.	18	neut	0	250	250	716	466	765	1	1	E2_SCS2	27	47	0.574468085	0.245731191	0.679147608	-0.070310065	-1.10083482	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
4	FALSE	1028	33	3681	Up	n	¿Podría abotonarse la chaqueta?	era	29	3	era	29	3	6	6	chichis	60	7	11	e	Down	n	La chaqueta que ella compró era demasiado pequeña para sus chichis	42	Spa	4	s	La chaqueta que ella compró	La chaqueta que ella compró	La chaqueta que ella compró era demasiado pequeña para sus	incorrect	"La chaqueta que ella compró era demasiado pequeña para sus chichis, así que se la devolvió."	16	taboo	171	171	171	171	0	466	0	1	E2_SCS2	27	47	0.574468085	-0.288078117	-0.032676917	-0.431227929	-1.10083482	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
4	FALSE	1026	79	1277	Down	n	¿Estaban frente al cine?	había	19	5	había	19	5	5	5	perras	38	6	9	e	Down	n	Mi amigo dijo que había un montón de perras	36	Spa	4	s	Mi amigo dijo que	Mi amigo dijo que	Mi amigo dijo que había un montón de	correct	Mi amigo dijo que había un montón de perras delante del club anoche.	13	taboo	174	174	174	174	0	174	0	1	E2_SCS2	27	47	0.574468085	-0.267806877	-0.727836654	-0.417522188	-1.10083482	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
4	FALSE	926	80	3455	Up	y	¿Estaba la persona adolorida después del trabajo?	massaged	30	8	he massaged	27	11	5	6	calf	42	4	8	e	Up	y	"Cuando volví del trabajo, he massaged my calf"	45	CS	4	s	"Cuando volví del trabajo, he"	"Cuando volví del trabajo,"	"Cuando volví del trabajo, he massaged my"	correct	"Cuando volví del trabajo, he massaged my calf before we went to bed."	13	neut	.	0	0	0	.	2	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-1.137314307	-1.212455205	-1.10083482	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
4	FALSE	1177	90	1329	Up	n	¿Dijo el niño esto?	said	9	4	said	9	4	3	3	welcome	15	7	4	e	Up	y	"El niño said \welcome\\\"""""	9	CS	4	s	El niño	El niño	El niño said	correct	"El niño said \welcome\\ in front of everyone\"""""	8	neut	173	173	173	173	0	298	0	1	E2_SCS2	27	47	0.574468085	-0.274563957	-0.432631834	-0.422090768	-1.10083482	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
4	FALSE	1110	91	2308	Down	n	¿Olían así durante el festival de cine?	olían	12	5	olían	12	5	3	3	alcohol	20	7	5	e	Down	n	Las calles olían a alcohol	11	Spa	4	s	Las calles	Las calles	Las calles olían a	correct	Las calles olían a alcohol durante el festival de primavera.	10	neut	215	215	215	215	0	215	0	1	E2_SCS2	27	47	0.574468085	0.009233396	-0.630228609	-0.230210385	-1.10083482	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
4	FALSE	906	93	1715	Up	n	¿Estaba la venta en una tienda grande?	that	14	4	that	14	4	4	4	coffee pots	28	11	7	e	Up	y	Me di cuenta that they had coffee pots	33	CS	4	s	Me di cuenta	Me di cuenta	Me di cuenta that they had	correct	Me di cuenta that they had coffee pots on sale in that big store.	14	neut	.	0	0	0	.	0	.	0	E2_SCS2	27	47	0.574468085	-1.44353877	-1.142075675	-1.212455205	-1.10083482	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
4	FALSE	1083	96	1664	Up	y	¿Lo oí ayer?	heard	10	5	I heard	8	7	2	3	fart	18	4	5	e	Up	y	Anoche I heard a fart	4	CS	4	s	Anoche I	Anoche	Anoche I heard a	correct	Anoche I heard a fart from my neighbor's apartment.	9	taboo	273	273	273	273	0	273	0	1	E2_SCS2	27	47	0.574468085	0.401144027	-0.492148935	0.034767287	-1.10083482	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
4	FALSE	1109	97	1169	Down	y	¿Era rico después de la universidad?	donated	31	7	he donated	28	10	5	6	sperm	39	5	7	e	Down	n	"Después de la universidad, he donated sperm"	46	CS	4	s	"Después de la universidad, he"	"Después de la universidad,"	"Después de la universidad, he donated"	correct	"Después de la universidad, he donated sperm to make some extra cash."	12	taboo	145	145	145	145	0	145	0	1	E2_SCS2	27	47	0.574468085	-0.463762193	-0.796876491	-0.550011024	-1.10083482	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
